id	name	descr	gene	fs_len	child_fs_len	org_name	kingdom	phylum	genus
56676	PSJ8397_RS14590	DUF3520 domain-containing protein	NA	NA	NA	Pseudooctadecabacter jejudonensis	Bacteria	Proteobacteria	Pseudooctadecabacter
46401	XM52_RS00830	DUF3520 domain-containing protein	NA	NA	NA	Roseovarius indicus	Bacteria	Proteobacteria	Roseovarius
34846	RGE_RS21735_fs4765781	NA	NA	-1	NA	Rubrivivax gelatinosus IL144	Bacteria	Proteobacteria	Rubrivivax
56219	BUA36_RS11560_fs550531	NA	NA	-1	NA	Duganella sacchari	Bacteria	Proteobacteria	Duganella
50114	RA876_RS02030_fs437499	NA	NA	-1	NA	Rhodoferax antarcticus	Bacteria	Proteobacteria	Rhodoferax
47557	HPA01S_RS11865_fs72818	NA	NA	-1	NA	Hydrogenophaga palleronii NBRC 102513	Bacteria	Proteobacteria	Hydrogenophaga
41246	Q390_RS0109695_fs32242	NA	NA	-1	NA	Simplicispira psychrophila DSM 11588	Bacteria	Proteobacteria	Simplicispira
50099	RS694_RS09205_fs1928304	NA	NA	-1	NA	Rhodoferax saidenbachensis	Bacteria	Proteobacteria	Rhodoferax
33348	HGR_RS12685_fs676	NA	NA	-1	NA	Hylemonella gracilis ATCC 19624	Bacteria	Proteobacteria	Hylemonella
48756	A9O67_RS08730_fs619596	NA	NA	-1	NA	Tepidimonas fonticaldi	Bacteria	Proteobacteria	Tepidimonas
43598	PL21_RS08525_fs42935	NA	NA	-1	NA	Tepidimonas taiwanensis	Bacteria	Proteobacteria	Tepidimonas
51460	A4W93_RS22850_fs5006907	NA	NA	-1	NA	Rhizobacter gummiphilus	Bacteria	Proteobacteria	Rhizobacter
32822	VARPA_RS19190_fs4138853	NA	NA	-1	NA	Variovorax paradoxus EPS	Bacteria	Proteobacteria	Variovorax
38371	G369_RS0106845_fs1441697	NA	NA	-1	NA	Variovorax paradoxus 110B	Bacteria	Proteobacteria	Variovorax
53074	BLT03_RS04790_fs462460	NA	NA	-1	NA	Acidovorax valerianellae	Bacteria	Proteobacteria	Acidovorax
29488	DACI_RS29040_fs6395696	NA	NA	-1	NA	Delftia acidovorans SPH-1	Bacteria	Proteobacteria	Delftia
51751	CCO03_RS05305_fs1253309	NA	NA	-1	NA	Comamonas serinivorans	Bacteria	Proteobacteria	Comamonas
42746	O987_RS11420_fs2510612	NA	NA	-1	NA	Comamonas testosteroni TK102	Bacteria	Proteobacteria	Comamonas
46923	TT78_RS01170_fs272107	NA	NA	-1	NA	Comamonas terrae	Bacteria	Proteobacteria	Comamonas
39463	G486_RS0105250_fs55184	NA	NA	-1	NA	Comamonas composti DSM 21721	Bacteria	Proteobacteria	Comamonas
44598	WM40_RS07470_fs261605	NA	NA	-1	NA	Robbsia andropogonis	Bacteria	Proteobacteria	Robbsia
55281	BM214_RS11455_fs24797	NA	NA	-1	NA	Ectothiorhodospira mobilis	Bacteria	Proteobacteria	Ectothiorhodospira
41114	ECTHA_RS0100100_fs26991	NA	NA	-1	NA	Ectothiorhodospira haloalkaliphila ATCC 51935	Bacteria	Proteobacteria	Ectothiorhodospira
54119	BMY52_RS12870_fs21742	NA	NA	-1	NA	Ectothiorhodospira marina	Bacteria	Proteobacteria	Ectothiorhodospira
52833	BLS63_RS15365_fs185685	NA	NA	-1	NA	Pseudomonas benzenivorans	Bacteria	Proteobacteria	Pseudomonas
53654	BLV15_RS15280_fs424713	NA	NA	-1	NA	Pseudomonas kuykendallii	Bacteria	Proteobacteria	Pseudomonas
44074	MA05_RS09440_fs2053644	NA	NA	-1	NA	Comamonas aquatica	Bacteria	Proteobacteria	Comamonas
46764	CT3_RS00490_fs115345	NA	NA	-1	NA	Comamonas terrigena NBRC 13299	Bacteria	Proteobacteria	Comamonas
52075	IMCC3135_RS08505_fs1981450	NA	NA	-1	NA	Granulosicoccus antarcticus IMCC3135	Bacteria	Proteobacteria	Granulosicoccus
39639	M622_RS35195_fs56666	NA	NA	-1	NA	Thauera terpenica 58Eu	Bacteria	Proteobacteria	Thauera
44681	KF709C_RS18255_fs57638	NA	NA	-1	NA	Cupriavidus pauculus	Bacteria	Proteobacteria	Cupriavidus
43928	RR42_RS32325_fs2639678	NA	NA	-1	NA	Cupriavidus basilensis	Bacteria	Proteobacteria	Cupriavidus
42780	BKU01S_RS24915_fs74619	NA	NA	-1	NA	Paraburkholderia kururiensis subsp. thiooxydans NBRC 107107	Bacteria	Proteobacteria	Paraburkholderia
41198	BAC01S_RS05465_fs64331	NA	NA	-1	NA	Paraburkholderia acidipaludis NBRC 101816	Bacteria	Proteobacteria	Paraburkholderia
41389	BG61_RS13540_fs1238	NA	NA	-1	NA	Caballeronia glathei	Bacteria	Proteobacteria	Caballeronia
46939	AWB66_RS02890_fs630950	NA	NA	-1	NA	Caballeronia telluris	Bacteria	Proteobacteria	Caballeronia
46962	AWB72_RS11970_fs507090	NA	NA	-1	NA	Caballeronia concitans	Bacteria	Proteobacteria	Caballeronia
46979	AWB82_RS20680_fs79465	NA	NA	-1	NA	Caballeronia glebae	Bacteria	Proteobacteria	Caballeronia
41368	BG60_RS15445_fs110273	NA	NA	-1	NA	Caballeronia zhejiangensis	Bacteria	Proteobacteria	Caballeronia
31130	BPHY_RS16030_fs55809	NA	NA	-1	NA	Paraburkholderia phymatum STM815	Bacteria	Proteobacteria	Paraburkholderia
30218	BXE_RS28850_fs1553884	NA	NA	-1	NA	Paraburkholderia xenovorans LB400	Bacteria	Proteobacteria	Paraburkholderia
49280	BJG93_RS27160_fs2441184	NA	NA	-1	NA	Paraburkholderia sprentiae WSM5005	Bacteria	Proteobacteria	Paraburkholderia
53926	BLV45_RS23190_fs90025	NA	NA	-1	NA	Paraburkholderia sartisoli	Bacteria	Proteobacteria	Paraburkholderia
53453	BLV92_RS25400_fs1989946	NA	NA	-1	NA	Paraburkholderia caballeronis	Bacteria	Proteobacteria	Paraburkholderia
55016	BM166_RS00175_fs39966	NA	NA	-1	NA	Paraburkholderia megapolitana	Bacteria	Proteobacteria	Paraburkholderia
43444	NH14_RS26755_fs51723	NA	NA	-1	NA	Paraburkholderia sacchari	Bacteria	Proteobacteria	Paraburkholderia
56941	B9N91_RS23785_fs43982	NA	NA	-1	NA	Paraburkholderia caryophylli	Bacteria	Proteobacteria	Paraburkholderia
45566	WG78_RS11600_fs36716	NA	NA	-1	NA	Amantichitinum ursilacus	Bacteria	Proteobacteria	Amantichitinum
29949	BPSL1767_fs2082155	NA	NA	-1	NA	Burkholderia pseudomallei K96243	Bacteria	Proteobacteria	Burkholderia
44236	BM43_RS32960_fs3557375	NA	NA	-1	NA	Burkholderia gladioli	Bacteria	Proteobacteria	Burkholderia
44218	BW23_RS15320_fs69633	NA	NA	-1	NA	Burkholderia ubonensis MSMB22	Bacteria	Proteobacteria	Burkholderia
46045	APZ15_RS12870_fs2792846	NA	NA	-1	NA	Burkholderia cepacia ATCC 25416	Bacteria	Proteobacteria	Burkholderia
34233	FRAAU_RS06340_fs1388446	NA	NA	-1	NA	Frateuria aurantia DSM 6220	Bacteria	Proteobacteria	Frateuria
51789	OLMES_RS13545	VWA domain-containing protein	NA	NA	NA	Oleiphilus messinensis	Bacteria	Proteobacteria	Oleiphilus
40947	Q354_RS0115645	hypothetical protein	NA	NA	NA	Marinobacterium jannaschii DSM 6295	Bacteria	Proteobacteria	Marinobacterium
38666	LEUMU_RS0100905	hypothetical protein	NA	NA	NA	Leucothrix mucor DSM 2157	Bacteria	Proteobacteria	Leucothrix
37942	F566_RS0107005	VWA domain-containing protein	NA	NA	NA	Hahella ganghwensis DSM 17046	Bacteria	Proteobacteria	Hahella
44132	YC6258_RS00445	hypothetical protein	NA	NA	NA	Gynuella sunshinyii YC6258	Bacteria	Proteobacteria	Gynuella
33447	MAR181_RS04460	VWA domain-containing protein	NA	NA	NA	Marinomonas posidonica IVIA-Po-181	Bacteria	Proteobacteria	Marinomonas
52315	MSP8886_RS20560	magnesium chelatase	NA	NA	NA	Marinomonas spartinae	Bacteria	Proteobacteria	Marinomonas
55710	BUA59_RS19395	magnesium chelatase	NA	NA	NA	Marinomonas polaris DSM 16579	Bacteria	Proteobacteria	Marinomonas
40386	MUS1_RS08185	VWA domain-containing protein	NA	NA	NA	Marinomonas ushuaiensis DSM 15871	Bacteria	Proteobacteria	Marinomonas
40067	D104_RS35020	magnesium chelatase	NA	NA	NA	Marinomonas profundimaris	Bacteria	Proteobacteria	Marinomonas
48392	AYW75_RS07620	magnesium chelatase	NA	NA	NA	Marinomonas atlantica	Bacteria	Proteobacteria	Marinomonas
46070	ASC49_RS11250	magnesium chelatase	NA	NA	NA	Marinomonas fungiae	Bacteria	Proteobacteria	Marinomonas
52296	MAQ5080_RS06000	magnesium chelatase	NA	NA	NA	Marinomonas aquimarina	Bacteria	Proteobacteria	Marinomonas
32958	MARME_RS06230	VWA domain-containing protein	NA	NA	NA	Marinomonas mediterranea MMB-1	Bacteria	Proteobacteria	Marinomonas
38730	G322_RS0102710	magnesium chelatase	NA	NA	NA	Psychromonas hadalis ATCC BAA-638	Bacteria	Proteobacteria	Psychromonas
39882	H592_RS0119900	hypothetical protein	NA	NA	NA	Psychromonas arctica DSM 14288	Bacteria	Proteobacteria	Psychromonas
38897	G517_RS20420	VWA domain-containing protein	NA	NA	NA	Oceanospirillum maris DSM 6286	Bacteria	Proteobacteria	Oceanospirillum
38861	H579_RS0119295	hypothetical protein	NA	NA	NA	Oceanospirillum beijerinckii DSM 7166	Bacteria	Proteobacteria	Oceanospirillum
32249	MED92_RS06085	VWA domain-containing protein	NA	NA	NA	Neptuniibacter caesariensis	Bacteria	Proteobacteria	Neptuniibacter
47705	A3774_RS00235	hypothetical protein	NA	NA	NA	Neptuniibacter marinus	Bacteria	Proteobacteria	Neptuniibacter
44202	MVIS_RS23660_fs4146129	NA	NA	-1	NA	Moritella viscosa	Bacteria	Proteobacteria	Moritella
45523	AC438_RS10645	hypothetical protein	NA	NA	NA	Marinagarivorans algicola	Bacteria	Proteobacteria	Marinagarivorans
56157	BUE38_RS01025	VWA domain-containing protein	NA	NA	NA	Halomonas cupida	Bacteria	Proteobacteria	Halomonas
46313	AR456_RS06975	hypothetical protein	NA	NA	NA	Halomonas huangheensis	Bacteria	Proteobacteria	Halomonas
54544	BMX75_RS14775	VWA domain-containing protein	NA	NA	NA	Halomonas subterranea	Bacteria	Proteobacteria	Halomonas
41352	FF32_RS12745	magnesium chelatase	NA	NA	NA	Halomonas campaniensis	Bacteria	Proteobacteria	Halomonas
34036	KUC_RS09715	VWA domain-containing protein	NA	NA	NA	Halomonas boliviensis LC1	Bacteria	Proteobacteria	Halomonas
37993	F451_RS0101435	VWA domain-containing protein	NA	NA	NA	Marinobacterium rhizophilum DSM 18822	Bacteria	Proteobacteria	Marinobacterium
43112	JH15_RS03395	magnesium chelatase	NA	NA	NA	Halomonas xinjiangensis	Bacteria	Proteobacteria	Halomonas
53135	BLT16_RS04190	VWA domain-containing protein	NA	NA	NA	Halomonas pantelleriensis	Bacteria	Proteobacteria	Halomonas
38029	F568_RS0116320	VWA domain-containing protein	NA	NA	NA	Halomonas lutea DSM 23508	Bacteria	Proteobacteria	Halomonas
53635	BLW01_RS06985	VWA domain-containing protein	NA	NA	NA	Aidingimonas halophila	Bacteria	Proteobacteria	Aidingimonas
34612	UYS_RS0202060	VWA domain-containing protein	NA	NA	NA	Halomonas smyrnensis AAD6	Bacteria	Proteobacteria	Halomonas
51547	BZY95_RS10780	magnesium chelatase	NA	NA	NA	Halomonas desiderata SP1	Bacteria	Proteobacteria	Halomonas
37624	J057_RS18860	VWA domain-containing protein	NA	NA	NA	Marinobacter nanhaiticus D15-8W	Bacteria	Proteobacteria	Marinobacter
40935	Q387_RS0113150	hypothetical protein	NA	NA	NA	Zymobacter palmae DSM 10491	Bacteria	Proteobacteria	Zymobacter
40510	L881_RS0107115	hypothetical protein	NA	NA	NA	Carnimonas nigrificans ATCC BAA-78	Bacteria	Proteobacteria	Carnimonas
30084	HCH_RS29185	VWA domain-containing protein	NA	NA	NA	Hahella chejuensis KCTC 2396	Bacteria	Proteobacteria	Hahella
54789	BM079_RS01065	VWA domain-containing protein	NA	NA	NA	Kushneria avicenniae	Bacteria	Proteobacteria	Kushneria
51734	B9H00_RS00570	VWA domain-containing protein	NA	NA	NA	Kushneria marisflavi	Bacteria	Proteobacteria	Kushneria
55512	BM297_RS16925_fs73795	NA	NA	-1	NA	Pseudomonas sagittaria	Bacteria	Proteobacteria	Pseudomonas
53623	BLU22_RS12710_fs2704715	NA	NA	-1	NA	Pseudomonas guangdongensis	Bacteria	Proteobacteria	Pseudomonas
29609	PP_3506_fs3975856	NA	NA	-1	NA	Pseudomonas putida KT2440	Bacteria	Proteobacteria	Pseudomonas
46867	APT63_RS08230_fs1861626	NA	NA	-1	NA	Pseudomonas monteilii	Bacteria	Proteobacteria	Pseudomonas
43544	AW38_RS06075_fs1359779	NA	NA	-1	NA	Pseudomonas putida	Bacteria	Proteobacteria	Pseudomonas
43132	LT42_RS05340_fs1292309	NA	NA	-1	NA	Pseudomonas lutea	Bacteria	Proteobacteria	Pseudomonas
29640	PSPTO_3148_fs3536339	NA	NA	-1	NA	Pseudomonas syringae pv. tomato str. DC3000	Bacteria	Proteobacteria	Pseudomonas
53987	BLW67_RS21420_fs4823562	NA	NA	-1	NA	Pseudomonas fuscovaginae	Bacteria	Proteobacteria	Pseudomonas
43261	LT40_RS10200_fs2287310	NA	NA	-1	NA	Pseudomonas rhizosphaerae	Bacteria	Proteobacteria	Pseudomonas
38603	PFLCHA0_RS18415_fs4149548	NA	NA	-1	NA	Pseudomonas protegens CHA0	Bacteria	Proteobacteria	Pseudomonas
34055	PSF113_RS46860_fs3837345	NA	NA	-1	NA	Pseudomonas fluorescens F113	Bacteria	Proteobacteria	Pseudomonas
43782	BN1188_RS18560_fs1702855	NA	NA	-1	NA	Pseudomonas massiliensis	Bacteria	Proteobacteria	Pseudomonas
54653	BM198_RS23215_fs51541	NA	NA	-1	NA	Pseudomonas otitidis	Bacteria	Proteobacteria	Pseudomonas
48647	A9C11_RS03930_fs896034	NA	NA	-1	NA	Pseudomonas citronellolis	Bacteria	Proteobacteria	Pseudomonas
38651	PCA10_RS03285_fs719058	NA	NA	-1	NA	Pseudomonas resinovorans NBRC 106553	Bacteria	Proteobacteria	Pseudomonas
47690	A0T30_RS08905_fs1952615	NA	NA	-1	NA	Pseudomonas alcaligenes	Bacteria	Proteobacteria	Pseudomonas
53433	BLT78_RS09690_fs2185895	NA	NA	-1	NA	Pseudomonas oryzae	Bacteria	Proteobacteria	Pseudomonas
50845	PNI01S_RS09275_fs35375	NA	NA	-1	NA	Pseudomonas nitroreducens NBRC 12694	Bacteria	Proteobacteria	Pseudomonas
55962	BUE40_RS07435_fs188440	NA	NA	-1	NA	Pseudomonas zeshuii	Bacteria	Proteobacteria	Pseudomonas
49946	BJP27_RS02885_fs646272	NA	NA	-1	NA	Pseudomonas psychrotolerans	Bacteria	Proteobacteria	Pseudomonas
29518	PA2942_fs3297907	NA	NA	-1	NA	Pseudomonas aeruginosa PAO1	Bacteria	Proteobacteria	Pseudomonas
43712	Achr_RS22220_fs71931	NA	NA	-1	NA	Azotobacter chroococcum NCIMB 8003	Bacteria	Proteobacteria	Azotobacter
33361	PSEFU_RS22170_fs4836667	NA	NA	-1	NA	Pseudomonas fulva 12-X	Bacteria	Proteobacteria	Pseudomonas
53507	BLW24_RS07405_fs1514186	NA	NA	-1	NA	Pseudomonas anguilliseptica	Bacteria	Proteobacteria	Pseudomonas
55001	BMZ32_RS07535_fs1670380	NA	NA	-1	NA	Pseudomonas guineae	Bacteria	Proteobacteria	Pseudomonas
30730	PMEN_RS23105_fs5030673	NA	NA	-1	NA	Pseudomonas mendocina ymp	Bacteria	Proteobacteria	Pseudomonas
35110	QWE_RS22010	sigma-54-dependent Fis family transcriptional regulator	NA	NA	NA	Agrobacterium albertimagni AOL15	Bacteria	Proteobacteria	Agrobacterium
31841	ALVIN_RS16290	VWA domain-containing protein	NA	NA	NA	Allochromatium vinosum DSM 180	Bacteria	Proteobacteria	Allochromatium
39159	H596_RS0115340_fs23599	NA	NA	-1	NA	Rubritepida flocculans DSM 14296	Bacteria	Proteobacteria	Rubritepida
47004	Maq22A_RS01620_fs350849	NA	NA	-1	NA	Methylobacterium aquaticum	Bacteria	Proteobacteria	Methylobacterium
53179	BLQ49_RS25100_fs40873	NA	NA	-1	NA	Methylobacterium phyllostachyos	Bacteria	Proteobacteria	Methylobacterium
31039	MRAD2831_RS41065_fs1961633	NA	NA	-1	NA	Methylobacterium radiotolerans JCM 2831	Bacteria	Proteobacteria	Methylobacterium
54927	BM249_RS12680_fs51127	NA	NA	-1	NA	Methylobacterium gossipiicola	Bacteria	Proteobacteria	Methylobacterium
41448	T342_RS0105260_fs65430	NA	NA	-1	NA	Acidiphilium angustum ATCC 35903	Bacteria	Proteobacteria	Acidiphilium
33194	ACMV_RS09435_fs2109147	NA	NA	-1	NA	Acidiphilium multivorum AIU301	Bacteria	Proteobacteria	Acidiphilium
35769	C882_RS00985_fs194002	NA	NA	-1	NA	Caenispirillum salinarum AK4	Bacteria	Proteobacteria	Caenispirillum
45675	ABB55_RS15395_fs3521296	NA	NA	-1	NA	Prosthecomicrobium hirschii	Bacteria	Proteobacteria	Prosthecomicrobium
45544	ISF6_RS04240_fs118078	NA	NA	-1	NA	Ideonella sakaiensis	Bacteria	Proteobacteria	Ideonella
51917	CDO81_RS18020_fs170080	NA	NA	-1	NA	Pelomonas puraquae	Bacteria	Proteobacteria	Pelomonas
53336	BLR87_RS19350_fs40768	NA	NA	-1	NA	Belnapia rosea	Bacteria	Proteobacteria	Belnapia
42955	EP26_RS12180_fs63126	NA	NA	-1	NA	Belnapia moabensis DSM 16746	Bacteria	Proteobacteria	Belnapia
38014	F563_RS0117555_fs6145	NA	NA	-1	NA	Elioraea tepidiphila DSM 17972	Bacteria	Proteobacteria	Elioraea
55159	BM041_RS01610_fs340919	NA	NA	-1	NA	Roseomonas stagni DSM 19981	Bacteria	Proteobacteria	Roseomonas
38390	F812_RS0111310_fs48616	NA	NA	1	NA	Hyphomicrobium zavarzinii ATCC 27496	Bacteria	Proteobacteria	Hyphomicrobium
38388	F812_RS0111315	VWA domain-containing protein	NA	NA	NA	Hyphomicrobium zavarzinii ATCC 27496	Bacteria	Proteobacteria	Hyphomicrobium
32409	SADFL11_RS19465_fs4028394	NA	NA	1	NA	Labrenzia alexandrii DFL-11	Bacteria	Proteobacteria	Labrenzia
35065	P24_RS09225_fs85054	NA	NA	1	NA	Oceanibaculum indicum P24	Bacteria	Proteobacteria	Oceanibaculum
35082	QWE_RS04045_fs176805	NA	NA	1	NA	Agrobacterium albertimagni AOL15	Bacteria	Proteobacteria	Agrobacterium
39040	G572_RS0119490_fs521032	NA	NA	1	NA	Stappia stellulata DSM 5886	Bacteria	Proteobacteria	Stappia
32286	HPDFL43_RS06930_fs1502175	NA	NA	1	NA	Hoeflea phototrophica DFL-43	Bacteria	Proteobacteria	Hoeflea
49006	AWJ14_RS06335_fs86949	NA	NA	1	NA	Hoeflea olei	Bacteria	Proteobacteria	Hoeflea
32231	KT71_RS06030_fs1300042	NA	NA	-1	NA	Congregibacter litoralis KT71	Bacteria	Proteobacteria	Congregibacter
32437	NOR51B_RS13400_fs2947912	NA	NA	-1	NA	Luminiphilus syltensis NOR5-1B	Bacteria	Proteobacteria	Luminiphilus
44664	CL55_RS06910	VWA domain-containing protein	NA	NA	NA	Polynucleobacter duraquae	Bacteria	Proteobacteria	Polynucleobacter
44666	CL55_RS06915_fs1329238	NA	NA	-1	NA	Polynucleobacter duraquae	Bacteria	Proteobacteria	Polynucleobacter
50112	RA876_RS06175_fs1269387	NA	NA	-1	NA	Rhodoferax antarcticus	Bacteria	Proteobacteria	Rhodoferax
50375	RF819_RS04335_fs870016	NA	NA	-1	NA	Rhodoferax fermentans	Bacteria	Proteobacteria	Rhodoferax
33798	THISIDRAFT_RS02790_fs21970	NA	NA	1	NA	Thiorhodospira sibirica ATCC 700588	Bacteria	Proteobacteria	Thiorhodospira
55279	BM214_RS04550_fs112343	NA	NA	-1	NA	Ectothiorhodospira mobilis	Bacteria	Proteobacteria	Ectothiorhodospira
32494	RVAN_RS02655_fs609039	NA	NA	-1	NA	Rhodomicrobium vannielii ATCC 17100	Bacteria	Proteobacteria	Rhodomicrobium
30652	RC1_RS10000_fs2139895	NA	NA	-1	NA	Rhodospirillum centenum SW	Bacteria	Proteobacteria	Rhodospirillum
30243	RPC_RS06290_fs1366685	NA	NA	-1	NA	Rhodopseudomonas palustris BisB18	Bacteria	Proteobacteria	Rhodopseudomonas
30377	RPE_RS06590_fs1469482	NA	NA	-1	NA	Rhodopseudomonas palustris BisA53	Bacteria	Proteobacteria	Rhodopseudomonas
44089	OO17_RS23255_fs5688	NA	NA	-1	NA	Rhodopseudomonas palustris	Bacteria	Proteobacteria	Rhodopseudomonas
33024	TX73_RS07685_fs1673145	NA	NA	-1	NA	Rhodopseudomonas palustris CGA009	Bacteria	Proteobacteria	Rhodopseudomonas
53089	BLP76_RS14860_fs45556	NA	NA	1	NA	Afifella marina DSM 2698	Bacteria	Proteobacteria	Afifella
38751	G513_RS0101390_fs143762	NA	NA	-1	NA	Nevskia ramosa DSM 11499	Bacteria	Proteobacteria	Nevskia
31412	MSIL_RS10555_fs2242815	NA	NA	-1	NA	Methylocella silvestris BL2	Bacteria	Proteobacteria	Methylocella
55124	BM177_RS14360_fs11098	NA	NA	-1	NA	Methylocapsa palsarum	Bacteria	Proteobacteria	Methylocapsa
33022	TX73_RS07690	magnesium chelatase ATPase subunit D	bchD	NA	NA	Rhodopseudomonas palustris CGA009	Bacteria	Proteobacteria	Rhodopseudomonas
30159	RPB_RS20240	magnesium chelatase ATPase subunit D	bchD	NA	NA	Rhodopseudomonas palustris HaA2	Bacteria	Proteobacteria	Rhodopseudomonas
44087	OO17_RS23260	magnesium chelatase	NA	NA	NA	Rhodopseudomonas palustris	Bacteria	Proteobacteria	Rhodopseudomonas
40029	V510_RS0118775	magnesium chelatase	NA	NA	NA	Rhodopseudomonas palustris JSC-3b	Bacteria	Proteobacteria	Rhodopseudomonas
30375	RPE_RS06595	magnesium chelatase ATPase subunit D	bchD	NA	NA	Rhodopseudomonas palustris BisA53	Bacteria	Proteobacteria	Rhodopseudomonas
30241	RPC_RS06295	magnesium chelatase ATPase subunit D	bchD	NA	NA	Rhodopseudomonas palustris BisB18	Bacteria	Proteobacteria	Rhodopseudomonas
51887	BLEFHOIH_RS20595	VWA domain-containing protein	bchD	NA	NA	Rhodomicrobium sp. R_RK_3	Bacteria	Proteobacteria	Rhodomicrobium
45446	H663_RS00685	hypothetical protein	NA	NA	NA	Limnohabitans planktonicus II-D5	Bacteria	Proteobacteria	Limnohabitans
34844	RGE_RS08150	VWA domain-containing protein	bchD	NA	NA	Rubrivivax gelatinosus IL144	Bacteria	Proteobacteria	Rubrivivax
36354	THIMO_RS14340	magnesium chelatase ATPase subunit D	bchD	NA	NA	Thioflavicoccus mobilis 8321	Bacteria	Proteobacteria	Thioflavicoccus
38076	A39O_RS0106975	hypothetical protein	bchD	NA	NA	Lamprocystis purpurea DSM 4197	Bacteria	Proteobacteria	Lamprocystis
33632	MARPU_RS13150	magnesium chelatase	NA	NA	NA	Marichromatium purpuratum 984	Bacteria	Proteobacteria	Marichromatium
33597	THIMADRAFT_RS02905	magnesium chelatase ATPase subunit D	bchD	NA	NA	Thiocapsa marina 5811	Bacteria	Proteobacteria	Thiocapsa
33829	THIVI_RS08930	magnesium chelatase ATPase subunit D	bchD	NA	NA	Thiocystis violascens DSM 198	Bacteria	Proteobacteria	Thiocystis
53744	BLW10_RS00175	magnesium chelatase ATPase subunit D	bchD	NA	NA	Allochromatium warmingii	Bacteria	Proteobacteria	Allochromatium
33666	THIDRDRAFT_RS20230	magnesium chelatase ATPase subunit D	bchD	NA	NA	Thiorhodococcus drewsii AZ1	Bacteria	Proteobacteria	Thiorhodococcus
34950	PHAMO_RS02900	VWA domain-containing protein	bchD	NA	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
30555	HHAL_RS08160	VWA domain-containing protein	bchD	NA	NA	Halorhodospira halophila SL1	Bacteria	Proteobacteria	Halorhodospira
41260	Q331_RS0106690	magnesium chelatase	bchD	NA	NA	Afifella pfennigii DSM 17143	Bacteria	Proteobacteria	Afifella
53334	BLR87_RS19355	VWA domain-containing protein	bchD	NA	NA	Belnapia rosea	Bacteria	Proteobacteria	Belnapia
56333	B0B04_RS09065	magnesium chelatase ATPase subunit D	NA	NA	NA	Ectothiorhodosinus mongolicus	Bacteria	Proteobacteria	Ectothiorhodosinus
55277	BM214_RS04555	VWA domain-containing protein	bchD	NA	NA	Ectothiorhodospira mobilis	Bacteria	Proteobacteria	Ectothiorhodospira
54429	BMX62_RS02125	VWA domain-containing protein	bchD	NA	NA	Ectothiorhodospira magna	Bacteria	Proteobacteria	Ectothiorhodospira
54117	BMY52_RS01965	magnesium chelatase ATPase subunit D	bchD	NA	NA	Ectothiorhodospira marina	Bacteria	Proteobacteria	Ectothiorhodospira
41112	ECTHA_RS0107370	magnesium chelatase	NA	NA	NA	Ectothiorhodospira haloalkaliphila ATCC 51935	Bacteria	Proteobacteria	Ectothiorhodospira
30097	Rru_A0486	magnesium chelatase subunit D	bchD	NA	NA	Rhodospirillum rubrum ATCC 11170	Bacteria	Proteobacteria	Rhodospirillum
52959	BLS85_RS06870	magnesium chelatase ATPase subunit D	bchD	NA	NA	Rhodospira trueperi	Bacteria	Proteobacteria	Rhodospira
44845	AB731_RS12285	magnesium chelatase	NA	NA	NA	Erythrobacter marinus	Bacteria	Proteobacteria	Erythrobacter
39069	G578_RS0108445	VWA domain-containing protein	NA	NA	NA	Thalassobaculum salexigens DSM 19539	Bacteria	Proteobacteria	Thalassobaculum
31065	MPOP_RS15905	VWA domain-containing protein	bchD	NA	NA	Methylobacterium populi BJ001	Bacteria	Proteobacteria	Methylobacterium
41413	Q333_RS0100040	hypothetical protein	NA	NA	NA	Brevundimonas bacteroides DSM 4726	Bacteria	Proteobacteria	Brevundimonas
40174	RHOSA_RS0114850	magnesium chelatase ATPase subunit D	NA	NA	NA	Rhodovibrio salinarum DSM 9154	Bacteria	Proteobacteria	Rhodovibrio
32492	RVAN_RS02660	VWA domain-containing protein	bchD	NA	NA	Rhodomicrobium vannielii ATCC 17100	Bacteria	Proteobacteria	Rhodomicrobium
37478	S58_RS29050_fs6713426	NA	NA	-1	NA	Bradyrhizobium oligotrophicum S58	Bacteria	Proteobacteria	Bradyrhizobium
45951	BVIR_RS02895_fs642603	NA	NA	-1	NA	Blastochloris viridis	Bacteria	Proteobacteria	Blastochloris
52961	BLS85_RS06865_fs69483	NA	NA	1	NA	Rhodospira trueperi	Bacteria	Proteobacteria	Rhodospira
38078	A39O_RS0106970_fs59499	NA	NA	-1	NA	Lamprocystis purpurea DSM 4197	Bacteria	Proteobacteria	Lamprocystis
33599	THIMADRAFT_RS02900_fs102752	NA	NA	-1	NA	Thiocapsa marina 5811	Bacteria	Proteobacteria	Thiocapsa
33831	THIVI_RS08935_fs2010581	NA	NA	-1	NA	Thiocystis violascens DSM 198	Bacteria	Proteobacteria	Thiocystis
31817	ALVIN_RS05840_fs1370871	NA	NA	-1	NA	Allochromatium vinosum DSM 180	Bacteria	Proteobacteria	Allochromatium
40692	D779_RS06285_fs44029	NA	NA	-1	NA	Imhoffiella purpurea	Bacteria	Proteobacteria	Imhoffiella
33634	MARPU_RS13155_fs3025506	NA	NA	-1	NA	Marichromatium purpuratum 984	Bacteria	Proteobacteria	Marichromatium
