id	name	descr	gene	fs_len	child_fs_len	org_name	kingdom	phylum	genus
39638	M622_RS35195	hypothetical protein	NA	NA	-1	Thauera terpenica 58Eu	Bacteria	Proteobacteria	Thauera
52832	BLS63_RS15365	magnesium chelatase	NA	NA	-1	Pseudomonas benzenivorans	Bacteria	Proteobacteria	Pseudomonas
53653	BLV15_RS15280	magnesium chelatase	NA	NA	-1	Pseudomonas kuykendallii	Bacteria	Proteobacteria	Pseudomonas
55280	BM214_RS11455	magnesium chelatase	NA	NA	-1	Ectothiorhodospira mobilis	Bacteria	Proteobacteria	Ectothiorhodospira
41113	ECTHA_RS0100100	magnesium chelatase	NA	NA	-1	Ectothiorhodospira haloalkaliphila ATCC 51935	Bacteria	Proteobacteria	Ectothiorhodospira
54118	BMY52_RS12870	magnesium chelatase	NA	NA	-1	Ectothiorhodospira marina	Bacteria	Proteobacteria	Ectothiorhodospira
38370	G369_RS0106845	magnesium chelatase	NA	NA	-1	Variovorax paradoxus 110B	Bacteria	Proteobacteria	Variovorax
32821	VARPA_RS19190	magnesium chelatase	NA	NA	-1	Variovorax paradoxus EPS	Bacteria	Proteobacteria	Variovorax
29487	DACI_RS29040	magnesium chelatase	NA	NA	-1	Delftia acidovorans SPH-1	Bacteria	Proteobacteria	Delftia
53073	BLT03_RS04790	magnesium chelatase	NA	NA	-1	Acidovorax valerianellae	Bacteria	Proteobacteria	Acidovorax
51750	CCO03_RS05305	hypothetical protein	NA	NA	-1	Comamonas serinivorans	Bacteria	Proteobacteria	Comamonas
42745	O987_RS11420	magnesium chelatase	NA	NA	-1	Comamonas testosteroni TK102	Bacteria	Proteobacteria	Comamonas
46922	TT78_RS01170	magnesium chelatase	NA	NA	-1	Comamonas terrae	Bacteria	Proteobacteria	Comamonas
39462	G486_RS0105250	magnesium chelatase	NA	NA	-1	Comamonas composti DSM 21721	Bacteria	Proteobacteria	Comamonas
51459	A4W93_RS22850	magnesium chelatase	NA	NA	-1	Rhizobacter gummiphilus	Bacteria	Proteobacteria	Rhizobacter
44597	WM40_RS07470	hypothetical protein	NA	NA	-1	Robbsia andropogonis	Bacteria	Proteobacteria	Robbsia
44680	KF709C_RS18255	magnesium chelatase	NA	NA	-1	Cupriavidus pauculus	Bacteria	Proteobacteria	Cupriavidus
43927	RR42_RS32325	magnesium chelatase	NA	NA	-1	Cupriavidus basilensis	Bacteria	Proteobacteria	Cupriavidus
46961	AWB72_RS11970	magnesium chelatase	NA	NA	-1	Caballeronia concitans	Bacteria	Proteobacteria	Caballeronia
46978	AWB82_RS20680	magnesium chelatase	NA	NA	-1	Caballeronia glebae	Bacteria	Proteobacteria	Caballeronia
41367	BG60_RS15445	magnesium chelatase	NA	NA	-1	Caballeronia zhejiangensis	Bacteria	Proteobacteria	Caballeronia
41388	BG61_RS13540	magnesium chelatase	NA	NA	-1	Caballeronia glathei	Bacteria	Proteobacteria	Caballeronia
46938	AWB66_RS02890	magnesium chelatase	NA	NA	-1	Caballeronia telluris	Bacteria	Proteobacteria	Caballeronia
41197	BAC01S_RS05465	magnesium chelatase	NA	NA	-1	Paraburkholderia acidipaludis NBRC 101816	Bacteria	Proteobacteria	Paraburkholderia
34232	FRAAU_RS06340	magnesium chelatase	NA	NA	-1	Frateuria aurantia DSM 6220	Bacteria	Proteobacteria	Frateuria
31129	BPHY_RS16030	magnesium chelatase	NA	NA	-1	Paraburkholderia phymatum STM815	Bacteria	Proteobacteria	Paraburkholderia
53452	BLV92_RS25400	magnesium chelatase	NA	NA	-1	Paraburkholderia caballeronis	Bacteria	Proteobacteria	Paraburkholderia
49279	BJG93_RS27160	magnesium chelatase	NA	NA	-1	Paraburkholderia sprentiae WSM5005	Bacteria	Proteobacteria	Paraburkholderia
30217	BXE_RS28850	magnesium chelatase	NA	NA	-1	Paraburkholderia xenovorans LB400	Bacteria	Proteobacteria	Paraburkholderia
53925	BLV45_RS23190	magnesium chelatase	NA	NA	-1	Paraburkholderia sartisoli	Bacteria	Proteobacteria	Paraburkholderia
55015	BM166_RS00175	magnesium chelatase	NA	NA	-1	Paraburkholderia megapolitana	Bacteria	Proteobacteria	Paraburkholderia
45565	WG78_RS11600	magnesium chelatase	NA	NA	-1	Amantichitinum ursilacus	Bacteria	Proteobacteria	Amantichitinum
46044	APZ15_RS12870	magnesium chelatase	NA	NA	-1	Burkholderia cepacia ATCC 25416	Bacteria	Proteobacteria	Burkholderia
44217	BW23_RS15320	magnesium chelatase	NA	NA	-1	Burkholderia ubonensis MSMB22	Bacteria	Proteobacteria	Burkholderia
44235	BM43_RS32960	magnesium chelatase	NA	NA	-1	Burkholderia gladioli	Bacteria	Proteobacteria	Burkholderia
29948	BPSL1767	magnesium chelatase	NA	NA	-1	Burkholderia pseudomallei K96243	Bacteria	Proteobacteria	Burkholderia
43443	NH14_RS26755	magnesium chelatase	NA	NA	-1	Paraburkholderia sacchari	Bacteria	Proteobacteria	Paraburkholderia
42779	BKU01S_RS24915	magnesium chelatase	NA	NA	-1	Paraburkholderia kururiensis subsp. thiooxydans NBRC 107107	Bacteria	Proteobacteria	Paraburkholderia
56940	B9N91_RS23785	magnesium chelatase	NA	NA	-1	Paraburkholderia caryophylli	Bacteria	Proteobacteria	Paraburkholderia
50098	RS694_RS09205	magnesium chelatase	NA	NA	-1	Rhodoferax saidenbachensis	Bacteria	Proteobacteria	Rhodoferax
41245	Q390_RS0109695	magnesium chelatase	NA	NA	-1	Simplicispira psychrophila DSM 11588	Bacteria	Proteobacteria	Simplicispira
33347	HGR_RS12685	magnesium chelatase	NA	NA	-1	Hylemonella gracilis ATCC 19624	Bacteria	Proteobacteria	Hylemonella
34845	RGE_RS21735	magnesium chelatase	NA	NA	-1	Rubrivivax gelatinosus IL144	Bacteria	Proteobacteria	Rubrivivax
47556	HPA01S_RS11865	magnesium chelatase	NA	NA	-1	Hydrogenophaga palleronii NBRC 102513	Bacteria	Proteobacteria	Hydrogenophaga
50113	RA876_RS02030	magnesium chelatase	NA	NA	-1	Rhodoferax antarcticus	Bacteria	Proteobacteria	Rhodoferax
56218	BUA36_RS11560	magnesium chelatase	NA	NA	-1	Duganella sacchari	Bacteria	Proteobacteria	Duganella
43597	PL21_RS08525	hypothetical protein	NA	NA	-1	Tepidimonas taiwanensis	Bacteria	Proteobacteria	Tepidimonas
48755	A9O67_RS08730	hypothetical protein	NA	NA	-1	Tepidimonas fonticaldi	Bacteria	Proteobacteria	Tepidimonas
39039	G572_RS0119490	magnesium chelatase ATPase subunit I	NA	NA	1	Stappia stellulata DSM 5886	Bacteria	Proteobacteria	Stappia
32285	HPDFL43_RS06930	magnesium chelatase ATPase subunit I	NA	NA	1	Hoeflea phototrophica DFL-43	Bacteria	Proteobacteria	Hoeflea
49005	AWJ14_RS06335	magnesium chelatase ATPase subunit I	NA	NA	1	Hoeflea olei	Bacteria	Proteobacteria	Hoeflea
32408	SADFL11_RS19465	magnesium chelatase ATPase subunit I	bchI	NA	1	Labrenzia alexandrii DFL-11	Bacteria	Proteobacteria	Labrenzia
35064	P24_RS09225	magnesium chelatase ATPase subunit I	NA	NA	1	Oceanibaculum indicum P24	Bacteria	Proteobacteria	Oceanibaculum
35081	QWE_RS04045	magnesium chelatase ATPase subunit I	bchI	NA	1	Agrobacterium albertimagni AOL15	Bacteria	Proteobacteria	Agrobacterium
30098	Rru_A0485	protoporphyrin IX magnesium-chelatase	NA	NA	-1	Rhodospirillum rubrum ATCC 11170	Bacteria	Proteobacteria	Rhodospirillum
38389	F812_RS0111310	magnesium chelatase ATPase subunit I	NA	NA	1	Hyphomicrobium zavarzinii ATCC 27496	Bacteria	Proteobacteria	Hyphomicrobium
32261	FP2506_RS10575	magnesium chelatase	NA	NA	-1	Fulvimarina pelagi HTCC2506	Bacteria	Proteobacteria	Fulvimarina
56854	B9A15_RS20640	magnesium chelatase ATPase subunit I	NA	NA	-1	Fulvimarina manganoxydans	Bacteria	Proteobacteria	Fulvimarina
39077	G578_RS0108440	magnesium chelatase ATPase subunit I	NA	NA	NA	Thalassobaculum salexigens DSM 19539	Bacteria	Proteobacteria	Thalassobaculum
52960	BLS85_RS06865	magnesium chelatase ATPase subunit I	bchI	NA	1	Rhodospira trueperi	Bacteria	Proteobacteria	Rhodospira
39158	H596_RS0115340	magnesium chelatase ATPase subunit I	NA	NA	-1	Rubritepida flocculans DSM 14296	Bacteria	Proteobacteria	Rubritepida
35768	C882_RS00985	magnesium chelatase ATPase subunit I	bchI	NA	-1	Caenispirillum salinarum AK4	Bacteria	Proteobacteria	Caenispirillum
33393	METUNV1_RS18945	magnesium chelatase ATPase subunit I	bchI	NA	-1	Methyloversatilis universalis FAM5	Bacteria	Proteobacteria	Methyloversatilis
40545	METFAM1_RS0118355	magnesium chelatase ATPase subunit I	bchI	NA	-1	Methyloversatilis discipulorum	Bacteria	Proteobacteria	Methyloversatilis
54975	BM064_RS03525	magnesium chelatase ATPase subunit I	bchI	NA	-1	Albimonas pacifica	Bacteria	Proteobacteria	Albimonas
37780	A3Q7_RS0111160	magnesium chelatase ATPase subunit I	bchI	NA	-1	Methyloversatilis thermotolerans	Bacteria	Proteobacteria	Methyloversatilis
40175	RHOSA_RS0114855	magnesium chelatase ATPase subunit I	NA	NA	-1	Rhodovibrio salinarum DSM 9154	Bacteria	Proteobacteria	Rhodovibrio
52800	BLR95_RS09165	magnesium chelatase ATPase subunit I	bchI	NA	-1	Roseospirillum parvum	Bacteria	Proteobacteria	Roseospirillum
30651	RC1_RS10000	magnesium chelatase ATPase subunit I	bchI	NA	-1	Rhodospirillum centenum SW	Bacteria	Proteobacteria	Rhodospirillum
45950	BVIR_RS02895	magnesium chelatase ATPase subunit I	NA	NA	-1	Blastochloris viridis	Bacteria	Proteobacteria	Blastochloris
37477	S58_RS29050	magnesium chelatase ATPase subunit I	NA	NA	-1	Bradyrhizobium oligotrophicum S58	Bacteria	Proteobacteria	Bradyrhizobium
44088	OO17_RS23255	magnesium chelatase ATPase subunit I	NA	NA	-1	Rhodopseudomonas palustris	Bacteria	Proteobacteria	Rhodopseudomonas
30170	RPB_RS20245	magnesium chelatase ATPase subunit I	bchI	NA	NA	Rhodopseudomonas palustris HaA2	Bacteria	Proteobacteria	Rhodopseudomonas
33023	TX73_RS07685	magnesium chelatase ATPase subunit I	bchI	NA	-1	Rhodopseudomonas palustris CGA009	Bacteria	Proteobacteria	Rhodopseudomonas
30242	RPC_RS06290	magnesium chelatase ATPase subunit I	bchI	NA	-1	Rhodopseudomonas palustris BisB18	Bacteria	Proteobacteria	Rhodopseudomonas
40039	V510_RS0118770	magnesium chelatase ATPase subunit I	NA	NA	NA	Rhodopseudomonas palustris JSC-3b	Bacteria	Proteobacteria	Rhodopseudomonas
30376	RPE_RS06590	magnesium chelatase ATPase subunit I	bchI	NA	-1	Rhodopseudomonas palustris BisA53	Bacteria	Proteobacteria	Rhodopseudomonas
47003	Maq22A_RS01620	magnesium chelatase ATPase subunit I	bchI	NA	-1	Methylobacterium aquaticum	Bacteria	Proteobacteria	Methylobacterium
54926	BM249_RS12680	magnesium chelatase ATPase subunit I	bchI	NA	-1	Methylobacterium gossipiicola	Bacteria	Proteobacteria	Methylobacterium
31038	MRAD2831_RS41065	magnesium chelatase ATPase subunit I	bchI	NA	-1	Methylobacterium radiotolerans JCM 2831	Bacteria	Proteobacteria	Methylobacterium
53178	BLQ49_RS25100	magnesium chelatase ATPase subunit I	bchI	NA	-1	Methylobacterium phyllostachyos	Bacteria	Proteobacteria	Methylobacterium
31072	MPOP_RS12140	magnesium chelatase ATPase subunit I	bchI	NA	NA	Methylobacterium populi BJ001	Bacteria	Proteobacteria	Methylobacterium
55158	BM041_RS01610	magnesium chelatase ATPase subunit I	bchI	NA	-1	Roseomonas stagni DSM 19981	Bacteria	Proteobacteria	Roseomonas
38013	F563_RS0117555	magnesium chelatase ATPase subunit I	NA	NA	-1	Elioraea tepidiphila DSM 17972	Bacteria	Proteobacteria	Elioraea
42954	EP26_RS12180	magnesium chelatase ATPase subunit I	NA	NA	-1	Belnapia moabensis DSM 16746	Bacteria	Proteobacteria	Belnapia
53335	BLR87_RS19350	magnesium chelatase ATPase subunit I	bchI	NA	-1	Belnapia rosea	Bacteria	Proteobacteria	Belnapia
51896	BLEFHOIH_RS20600	magnesium chelatase ATPase subunit I	bchI	NA	NA	Rhodomicrobium sp. R_RK_3	Bacteria	Proteobacteria	Rhodomicrobium
34945	PHAMO_RS02890	magnesium chelatase ATPase subunit I	NA	NA	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
32230	KT71_RS06030	magnesium chelatase ATPase subunit I	NA	NA	-1	Congregibacter litoralis KT71	Bacteria	Proteobacteria	Congregibacter
32436	NOR51B_RS13400	magnesium chelatase ATPase subunit I	NA	NA	-1	Luminiphilus syltensis NOR5-1B	Bacteria	Proteobacteria	Luminiphilus
43374	HRUBRA_RS13090	magnesium chelatase ATPase subunit I	NA	NA	NA	Pseudohaliea rubra DSM 19751	Bacteria	Proteobacteria	Pseudohaliea
38077	A39O_RS0106970	magnesium chelatase ATPase subunit I	bchI	NA	-1	Lamprocystis purpurea DSM 4197	Bacteria	Proteobacteria	Lamprocystis
40691	D779_RS06285	magnesium chelatase ATPase subunit I	bchI	NA	-1	Imhoffiella purpurea	Bacteria	Proteobacteria	Imhoffiella
33672	THIDRDRAFT_RS20225	magnesium chelatase ATPase subunit I	bchI	NA	NA	Thiorhodococcus drewsii AZ1	Bacteria	Proteobacteria	Thiorhodococcus
53750	BLW10_RS00180	magnesium chelatase ATPase subunit I	bchI	NA	NA	Allochromatium warmingii	Bacteria	Proteobacteria	Allochromatium
31816	ALVIN_RS05840	magnesium chelatase ATPase subunit I	NA	NA	-1	Allochromatium vinosum DSM 180	Bacteria	Proteobacteria	Allochromatium
33830	THIVI_RS08935	magnesium chelatase ATPase subunit I	bchI	NA	-1	Thiocystis violascens DSM 198	Bacteria	Proteobacteria	Thiocystis
33598	THIMADRAFT_RS02900	magnesium chelatase ATPase subunit I	bchI	NA	-1	Thiocapsa marina 5811	Bacteria	Proteobacteria	Thiocapsa
33633	MARPU_RS13155	magnesium chelatase ATPase subunit I	NA	NA	-1	Marichromatium purpuratum 984	Bacteria	Proteobacteria	Marichromatium
36363	THIMO_RS14345	magnesium chelatase ATPase subunit I	bchI	NA	NA	Thioflavicoccus mobilis 8321	Bacteria	Proteobacteria	Thioflavicoccus
53088	BLP76_RS14860	magnesium chelatase ATPase subunit I	bchI	NA	1	Afifella marina DSM 2698	Bacteria	Proteobacteria	Afifella
41270	Q331_RS0106685	magnesium chelatase ATPase subunit I	NA	NA	NA	Afifella pfennigii DSM 17143	Bacteria	Proteobacteria	Afifella
33797	THISIDRAFT_RS02790	magnesium chelatase ATPase subunit I	NA	NA	1	Thiorhodospira sibirica ATCC 700588	Bacteria	Proteobacteria	Thiorhodospira
56340	B0B04_RS09060	magnesium chelatase ATPase subunit I	NA	NA	NA	Ectothiorhodosinus mongolicus	Bacteria	Proteobacteria	Ectothiorhodosinus
54436	BMX62_RS02120	magnesium chelatase ATPase subunit I	bchI	NA	NA	Ectothiorhodospira magna	Bacteria	Proteobacteria	Ectothiorhodospira
54128	BMY52_RS01960	magnesium chelatase ATPase subunit I	bchI	NA	NA	Ectothiorhodospira marina	Bacteria	Proteobacteria	Ectothiorhodospira
41123	ECTHA_RS0107375	magnesium chelatase ATPase subunit I	NA	NA	NA	Ectothiorhodospira haloalkaliphila ATCC 51935	Bacteria	Proteobacteria	Ectothiorhodospira
55278	BM214_RS04550	magnesium chelatase ATPase subunit I	bchI	NA	-1	Ectothiorhodospira mobilis	Bacteria	Proteobacteria	Ectothiorhodospira
39371	G407_RS0101155	magnesium chelatase ATPase subunit I	NA	NA	-1	Salinarimonas rosea DSM 21201	Bacteria	Proteobacteria	Salinarimonas
57020	CFB24_RS16285	magnesium chelatase ATPase subunit I	bchI	NA	-1	Rhodoblastus acidophilus	Bacteria	Proteobacteria	Rhodoblastus
37752	A3OO_RS0105525	magnesium chelatase ATPase subunit I	NA	NA	-1	Methylocystis rosea SV97	Bacteria	Proteobacteria	Methylocystis
32103	BRESU_RS15255	magnesium chelatase ATPase subunit I	NA	NA	-1	Brevundimonas subvibrioides ATCC 15264	Bacteria	Proteobacteria	Brevundimonas
41420	Q333_RS0100035	magnesium chelatase ATPase subunit I	NA	NA	NA	Brevundimonas bacteroides DSM 4726	Bacteria	Proteobacteria	Brevundimonas
39322	G404_RS0107370	magnesium chelatase	NA	NA	-1	Novosphingobium acidiphilum DSM 19966	Bacteria	Proteobacteria	Novosphingobium
44052	TS85_RS22870	magnesium chelatase	NA	NA	-1	Sphingomonas hengshuiensis	Bacteria	Proteobacteria	Sphingomonas
40106	NX02_RS17725	magnesium chelatase	NA	NA	-1	Sphingomonas sanxanigenens DSM 19645 = NX02	Bacteria	Proteobacteria	Sphingomonas
34204	ON00_RS09295	magnesium chelatase	NA	NA	-1	Sphingomonas echinoides ATCC 14820	Bacteria	Proteobacteria	Sphingomonas
38768	G566_RS0110815	magnesium chelatase ATPase subunit I	NA	NA	-1	Sandarakinorhabdus limnophila DSM 17366	Bacteria	Proteobacteria	Sandarakinorhabdus
41572	BS69_RS0105845	magnesium chelatase ATPase subunit I	NA	NA	-1	Sphingomonas astaxanthinifaciens DSM 22298	Bacteria	Proteobacteria	Sphingomonas
32680	MMEL_RS0106215	magnesium chelatase ATPase subunit I	bchI	NA	-1	Citromicrobium bathyomarinum JL354	Bacteria	Proteobacteria	Citromicrobium
49086	Ga0102493_RS04450	magnesium chelatase ATPase subunit I	NA	NA	-1	Erythrobacter litoralis	Bacteria	Proteobacteria	Erythrobacter
41638	EH31_RS08035	magnesium chelatase ATPase subunit I	NA	NA	-1	Erythrobacter longus	Bacteria	Proteobacteria	Erythrobacter
56234	BUA05_RS03490	magnesium chelatase ATPase subunit I	NA	NA	-1	Porphyrobacter sanguineus	Bacteria	Proteobacteria	Porphyrobacter
48820	I603_RS11890	magnesium chelatase ATPase subunit I	NA	NA	-1	Porphyrobacter dokdonensis DSW-74	Bacteria	Proteobacteria	Porphyrobacter
48739	A9D12_RS01245	magnesium chelatase ATPase subunit I	NA	NA	-1	Porphyrobacter neustonensis	Bacteria	Proteobacteria	Porphyrobacter
47329	AX679_RS03465	magnesium chelatase ATPase subunit I	NA	NA	-1	Porphyrobacter donghaensis	Bacteria	Proteobacteria	Porphyrobacter
51608	BZF57_RS08230	magnesium chelatase ATPase subunit I	NA	NA	-1	Porphyrobacter colymbi	Bacteria	Proteobacteria	Porphyrobacter
38931	G524_RS0113225	magnesium chelatase ATPase subunit I	NA	NA	-1	Porphyrobacter cryptus DSM 12079	Bacteria	Proteobacteria	Porphyrobacter
51635	BZF61_RS00485	magnesium chelatase ATPase subunit I	NA	NA	-1	Porphyrobacter tepidarius	Bacteria	Proteobacteria	Porphyrobacter
48721	A6F69_RS04745	magnesium chelatase ATPase subunit I	NA	NA	-1	Altererythrobacter ishigakiensis	Bacteria	Proteobacteria	Altererythrobacter
44852	AB731_RS12280	magnesium chelatase ATPase subunit I	NA	NA	NA	Erythrobacter marinus	Bacteria	Proteobacteria	Erythrobacter
40749	G570_RS11235	magnesium chelatase ATPase subunit I	NA	NA	-1	Sphingomonas jaspsi DSM 18422	Bacteria	Proteobacteria	Sphingomonas
47723	SCA01S_RS13805	magnesium chelatase ATPase subunit I	NA	NA	-1	Novosphingobium capsulatum NBRC 12533	Bacteria	Proteobacteria	Novosphingobium
43626	NJ75_RS17010	magnesium chelatase ATPase subunit I	NA	NA	-1	Novosphingobium subterraneum	Bacteria	Proteobacteria	Novosphingobium
46820	AQZ52_RS08910	magnesium chelatase ATPase subunit I	NA	NA	-1	Novosphingobium fuchskuhlense	Bacteria	Proteobacteria	Novosphingobium
47299	AX673_RS08690	magnesium chelatase ATPase subunit I	bchI	NA	-1	Acidovorax delafieldii	Bacteria	Proteobacteria	Acidovorax
32493	RVAN_RS02655	magnesium chelatase ATPase subunit I	NA	NA	-1	Rhodomicrobium vannielii ATCC 17100	Bacteria	Proteobacteria	Rhodomicrobium
45674	ABB55_RS15395	magnesium chelatase ATPase subunit I	NA	NA	-1	Prosthecomicrobium hirschii	Bacteria	Proteobacteria	Prosthecomicrobium
44665	CL55_RS06915	magnesium chelatase ATPase subunit I	NA	NA	-1	Polynucleobacter duraquae	Bacteria	Proteobacteria	Polynucleobacter
50374	RF819_RS04335	magnesium chelatase ATPase subunit I	NA	NA	-1	Rhodoferax fermentans	Bacteria	Proteobacteria	Rhodoferax
50111	RA876_RS06175	magnesium chelatase ATPase subunit I	NA	NA	-1	Rhodoferax antarcticus	Bacteria	Proteobacteria	Rhodoferax
45452	H663_RS00680	magnesium chelatase ATPase subunit I	NA	NA	NA	Limnohabitans planktonicus II-D5	Bacteria	Proteobacteria	Limnohabitans
31411	MSIL_RS10555	magnesium chelatase ATPase subunit I	bchI	NA	-1	Methylocella silvestris BL2	Bacteria	Proteobacteria	Methylocella
45543	ISF6_RS04240	magnesium chelatase ATPase subunit I	NA	NA	-1	Ideonella sakaiensis	Bacteria	Proteobacteria	Ideonella
55123	BM177_RS14360	magnesium chelatase ATPase subunit I	bchI	NA	-1	Methylocapsa palsarum	Bacteria	Proteobacteria	Methylocapsa
38750	G513_RS0101390	magnesium chelatase ATPase subunit I	NA	NA	-1	Nevskia ramosa DSM 11499	Bacteria	Proteobacteria	Nevskia
34853	RGE_RS08145	magnesium chelatase ATPase subunit I	NA	NA	NA	Rubrivivax gelatinosus IL144	Bacteria	Proteobacteria	Rubrivivax
51916	CDO81_RS18020	magnesium chelatase ATPase subunit I	bchI	NA	-1	Pelomonas puraquae	Bacteria	Proteobacteria	Pelomonas
41447	T342_RS0105260	magnesium chelatase ATPase subunit I	NA	NA	-1	Acidiphilium angustum ATCC 35903	Bacteria	Proteobacteria	Acidiphilium
33193	ACMV_RS09435	magnesium chelatase ATPase subunit I	bchI	NA	-1	Acidiphilium multivorum AIU301	Bacteria	Proteobacteria	Acidiphilium
53670	BLV13_RS00125	magnesium chelatase ATPase subunit I	bchI	NA	1	Roseicitreum antarcticum	Bacteria	Proteobacteria	Roseicitreum
40782	ROSELON_RS05235	magnesium chelatase	NA	NA	-1	Roseibacterium elongatum DSM 19469	Bacteria	Proteobacteria	Roseibacterium
30864	DSHI_RS17725	magnesium chelatase ATPase subunit I	bchI	NA	-1	Dinoroseobacter shibae DFL 12 = DSM 16493	Bacteria	Proteobacteria	Dinoroseobacter
46512	THS5294_RS08900	magnesium chelatase ATPase subunit I	NA	NA	-1	Thalassobacter stenotrophicus	Bacteria	Proteobacteria	Thalassobacter
55833	BUA85_RS11920	magnesium chelatase ATPase subunit I	NA	NA	1	Loktanella sediminum	Bacteria	Proteobacteria	Loktanella
48266	A6W98_RS05630	magnesium chelatase	NA	NA	1	Rhodovulum sulfidophilum DSM 1374	Bacteria	Proteobacteria	Rhodovulum
50014	BV509_RS19845	magnesium chelatase ATPase subunit I	NA	NA	1	Rhodovulum sulfidophilum	Bacteria	Proteobacteria	Rhodovulum
31443	RCAP_RS03405	magnesium chelatase	NA	NA	NA	Rhodobacter capsulatus SB 1003	Bacteria	Proteobacteria	Rhodobacter
56474	BW967_RS09410	magnesium chelatase ATPase subunit I	NA	NA	1	Rhodobacter aestuarii	Bacteria	Proteobacteria	Rhodobacter
30678	RSPH17025_RS05190	magnesium chelatase ATPase subunit I	bchI	NA	-1	Rhodobacter sphaeroides ATCC 17025	Bacteria	Proteobacteria	Rhodobacter
30056	RSP_0273	protoporphyrin IX magnesium-chelatase	bchI	NA	-1	Rhodobacter sphaeroides 2.4.1	Bacteria	Proteobacteria	Rhodobacter
56505	BW949_RS06910	magnesium chelatase ATPase subunit I	NA	NA	-1	Rhodobacter vinaykumarii	Bacteria	Proteobacteria	Rhodobacter
46779	AWT76_RS09930	magnesium chelatase ATPase subunit I	NA	NA	1	Roseibaca calidilacus	Bacteria	Proteobacteria	Roseibaca
49348	BG454_RS02990	magnesium chelatase ATPase subunit I	bchI	NA	-1	Rhodobaca barguzinensis	Bacteria	Proteobacteria	Rhodobaca
49375	BG455_RS09745	magnesium chelatase ATPase subunit I	NA	NA	-1	Roseinatronobacter thiooxidans	Bacteria	Proteobacteria	Roseinatronobacter
54218	BMX96_RS08185	magnesium chelatase ATPase subunit I	bchI	NA	-1	Maribius pelagius	Bacteria	Proteobacteria	Maribius
54568	BMZ25_RS06410	magnesium chelatase ATPase subunit I	bchI	NA	-1	Roseivivax roseus	Bacteria	Proteobacteria	Roseivivax
55482	BM162_RS02815	magnesium chelatase ATPase subunit I	bchI	NA	-1	Tranquillimonas alkanivorans	Bacteria	Proteobacteria	Tranquillimonas
43944	jaqu_RS15825	magnesium chelatase	NA	NA	-1	Jannaschia aquimarina	Bacteria	Proteobacteria	Jannaschia
45277	ATO11_RS11095	magnesium chelatase	NA	NA	-1	Aestuariivita atlantica	Bacteria	Proteobacteria	Aestuariivita
41076	Z949_RS0100505	magnesium chelatase ATPase subunit I	NA	NA	-1	Sulfitobacter guttiformis KCTC 32187	Bacteria	Proteobacteria	Sulfitobacter
53831	BLV27_RS15055	magnesium chelatase ATPase subunit I	bchI	NA	-1	Jannaschia faecimaris	Bacteria	Proteobacteria	Jannaschia
46003	JDO7802_RS00215	magnesium chelatase	NA	NA	-1	Jannaschia donghaensis	Bacteria	Proteobacteria	Jannaschia
55036	BM002_RS18255	magnesium chelatase ATPase subunit I	bchI	NA	-1	Jannaschia pohangensis	Bacteria	Proteobacteria	Jannaschia
42655	RCA23_RS15055	magnesium chelatase	NA	NA	1	Planktomarina temperata RCA23	Bacteria	Proteobacteria	Planktomarina
41047	Z946_RS0100940	magnesium chelatase ATPase subunit I	NA	NA	-1	Sulfitobacter noctilucicola	Bacteria	Proteobacteria	Sulfitobacter
56446	BW975_RS14690	magnesium chelatase ATPase subunit I	NA	NA	-1	Roseovarius nanhaiticus	Bacteria	Proteobacteria	Roseovarius
54187	BMX16_RS07145	magnesium chelatase ATPase subunit I	bchI	NA	1	Loktanella fryxellensis	Bacteria	Proteobacteria	Loktanella
55683	BUA54_RS16820	magnesium chelatase ATPase subunit I	NA	NA	1	Loktanella atrilutea	Bacteria	Proteobacteria	Loktanella
51763	LOKVESSMR4R_RS17995	magnesium chelatase ATPase subunit I	bchI	NA	1	Loktanella vestfoldensis	Bacteria	Proteobacteria	Loktanella
56418	B0B09_RS12645	magnesium chelatase ATPase subunit I	NA	NA	1	Loktanella rosea	Bacteria	Proteobacteria	Loktanella
54035	BMY44_RS15400	magnesium chelatase ATPase subunit I	bchI	NA	1	Loktanella koreensis	Bacteria	Proteobacteria	Loktanella
55229	BM316_RS11840	magnesium chelatase ATPase subunit I	bchI	NA	1	Loktanella litorea	Bacteria	Proteobacteria	Loktanella
56647	PSJ8397_RS07650	magnesium chelatase ATPase subunit I	NA	NA	-1	Pseudooctadecabacter jejudonensis	Bacteria	Proteobacteria	Pseudooctadecabacter
56681	ROA7023_RS05335	magnesium chelatase ATPase subunit I	NA	NA	1	Roseisalinus antarcticus	Bacteria	Proteobacteria	Roseisalinus
44975	NIG5292_RS12700	magnesium chelatase	NA	NA	-1	Nereida ignava	Bacteria	Proteobacteria	Nereida
32312	RLO149_RS21655	magnesium chelatase ATPase subunit I	bchI	NA	-1	Roseobacter litoralis Och 149	Bacteria	Proteobacteria	Roseobacter
30280	RD1_RS00555	magnesium chelatase ATPase subunit I	bchI	NA	-1	Roseobacter denitrificans OCh 114	Bacteria	Proteobacteria	Roseobacter
45322	TR61_RS09030	magnesium chelatase	NA	NA	-1	Aestuariivita boseongensis	Bacteria	Proteobacteria	Aestuariivita
